#Lamellibrachia
LLU|FUN_000645-T1	K10743
LLU|FUN_000648-T1	K04354
LLU|FUN_000650-T1	K19572
LLU|FUN_000652-T1	K19572
LLU|FUN_000653-T1	K19572
LLU|FUN_000654-T1	K10380
LLU|FUN_000656-T1	K05691
LLU|FUN_000661-T1	K20234
LLU|FUN_000664-T1	K20234
LLU|FUN_000665-T1	K20234
LLU|FUN_000667-T1	K20234
LLU|FUN_000670-T1	K13116
LLU|FUN_000673-T1	K00826
LLU|FUN_000674-T1	K00826
LLU|FUN_000675-T1	K11424
LLU|FUN_000689-T1	K14616
LLU|FUN_000690-T1	K01362
LLU|FUN_000691-T1	K08376
LLU|FUN_000692-T1	K08376
LLU|FUN_000693-T1	K08376
LLU|FUN_000696-T1	K08811
LLU|FUN_000706-T1	K10276
LLU|FUN_000712-T1	K14428
LLU|FUN_000722-T1	K12182
LLU|FUN_000733-T1	K22615
LLU|FUN_000741-T1	K01880
LLU|FUN_000747-T1	K04988
LLU|FUN_000748-T1	K04988
LLU|FUN_000749-T1	K04988
LLU|FUN_000754-T1	K09523
LLU|FUN_000755-T1	K16470
LLU|FUN_000757-T1	K04988
LLU|FUN_000758-T1	K04988
LLU|FUN_000760-T1	K00731
LLU|FUN_000762-T1	K00731
LLU|FUN_000765-T1	K00731
LLU|FUN_000766-T1	K00731
LLU|FUN_000778-T1	K22909
LLU|FUN_000779-T1	K13917
LLU|FUN_000783-T1	K14318
LLU|FUN_000784-T1	K09313
LLU|FUN_000785-T1	K09313
LLU|FUN_000786-T1	K09313
LLU|FUN_000793-T1	K07897
LLU|FUN_000797-T1	K09360
LLU|FUN_000801-T1	K00939
LLU|FUN_000803-T1	K09228
LLU|FUN_000805-T1	K12373
LLU|FUN_000819-T1	K08073
LLU|FUN_000837-T1	K01022
LLU|FUN_000839-T1	K16475
LLU|FUN_000841-T1	K16475
LLU|FUN_000842-T1	K00922
LLU|FUN_000844-T1	K22659
LLU|FUN_000848-T1	K13716
LLU|FUN_000849-T1	K07277
LLU|FUN_000854-T1	K12323
LLU|FUN_000855-T1	K12325
LLU|FUN_000856-T1	K12323
LLU|FUN_000857-T1	K14521
LLU|FUN_000863-T1	K15682
LLU|FUN_000875-T1	K15682
LLU|FUN_000878-T1	K04936
LLU|FUN_000880-T1	K05643
LLU|FUN_000882-T1	K15273
LLU|FUN_000883-T1	K12479
LLU|FUN_000884-T1	K22803
LLU|FUN_000885-T1	K03676
LLU|FUN_000886-T1	K03676
LLU|FUN_000887-T1	K14137
LLU|FUN_000894-T1	K08843
LLU|FUN_000904-T1	K09339
LLU|FUN_000914-T1	K01889
LLU|FUN_000915-T1	K00252
LLU|FUN_000920-T1	K12841
LLU|FUN_000921-T1	K04372
LLU|FUN_000922-T1	K01835
LLU|FUN_000924-T1	K01835
LLU|FUN_000928-T1	K05181
LLU|FUN_000931-T1	K05181
LLU|FUN_000933-T1	K07594
LLU|FUN_000934-T1	K07594
LLU|FUN_000935-T1	K09310
LLU|FUN_000937-T1	K14708
LLU|FUN_000942-T1	K02599
LLU|FUN_000944-T1	K10640
LLU|FUN_000948-T1	K10640
LLU|FUN_000949-T1	K08707
LLU|FUN_000958-T1	K09215
LLU|FUN_000963-T1	K15200
LLU|FUN_000964-T1	K15200
LLU|FUN_000967-T1	K13539
LLU|FUN_000968-T1	K13539
LLU|FUN_000975-T1	K04165
LLU|FUN_000985-T1	K04163
LLU|FUN_000990-T1	K16727
LLU|FUN_000994-T1	K03243
LLU|FUN_001002-T1	K17383
LLU|FUN_001018-T1	K11663
LLU|FUN_001026-T1	K14709
LLU|FUN_001028-T1	K04710
LLU|FUN_001030-T1	K04710
LLU|FUN_001032-T1	K07408
LLU|FUN_001037-T1	K02354
LLU|FUN_001044-T1	K01148
LLU|FUN_001045-T1	K06704
LLU|FUN_001046-T1	K09537
LLU|FUN_001056-T1	K00728
LLU|FUN_001057-T1	K04239
LLU|FUN_001059-T1	K01800
LLU|FUN_001062-T1	K12829
LLU|FUN_001063-T1	K12592
LLU|FUN_001064-T1	K17286
LLU|FUN_001066-T1	K04972
LLU|FUN_001075-T1	K11800
LLU|FUN_001076-T1	K05699
LLU|FUN_001085-T1	K06704
LLU|FUN_001091-T1	K00718
LLU|FUN_001092-T1	K01359
LLU|FUN_001095-T1	K01359
LLU|FUN_001096-T1	K22909
LLU|FUN_001099-T1	K12818
LLU|FUN_001100-T1	K14997
LLU|FUN_001103-T1	K06233
LLU|FUN_001107-T1	K14754
LLU|FUN_001128-T1	K20099
LLU|FUN_001130-T1	K20099
LLU|FUN_001131-T1	K15183
LLU|FUN_001140-T1	K15307
LLU|FUN_001153-T1	K14842
LLU|FUN_001154-T1	K07833
LLU|FUN_001159-T1	K04231
LLU|FUN_001160-T1	K05016
LLU|FUN_001161-T1	K05016
LLU|FUN_001168-T1	K00665
LLU|FUN_001169-T1	K00665
LLU|FUN_001171-T1	K05038
LLU|FUN_001179-T1	K00901
LLU|FUN_001182-T1	K01755
LLU|FUN_001183-T1	K01021
LLU|FUN_001185-T1	K00272
LLU|FUN_001205-T1	K16665
LLU|FUN_001219-T1	K00940
LLU|FUN_001220-T1	K12669
LLU|FUN_001223-T1	K00857
LLU|FUN_001224-T1	K02992
LLU|FUN_001234-T1	K12896
LLU|FUN_001236-T1	K20020
LLU|FUN_001238-T1	K11269
LLU|FUN_001240-T1	K00623
LLU|FUN_001242-T1	K00623
LLU|FUN_001245-T1	K14636
LLU|FUN_001252-T1	K16669
LLU|FUN_001252-T2	K16669
LLU|FUN_001254-T1	K01265
LLU|FUN_001255-T1	K00121
LLU|FUN_001256-T1	K00121
LLU|FUN_001256-T2	K00121
LLU|FUN_001257-T1	K09044
LLU|FUN_001261-T1	K00469
LLU|FUN_001266-T1	K14165
LLU|FUN_001267-T1	K16457
LLU|FUN_001272-T1	K12391
LLU|FUN_001273-T1	K06820
LLU|FUN_001277-T1	K06820
LLU|FUN_001278-T1	K05099
LLU|FUN_001281-T1	K17886
LLU|FUN_001282-T1	K03662
LLU|FUN_001283-T1	K02973
LLU|FUN_001284-T1	K14703
LLU|FUN_001288-T1	K15447
LLU|FUN_001291-T1	K11716
LLU|FUN_001293-T1	K00275
LLU|FUN_001294-T1	K00275
LLU|FUN_001304-T1	K05200
LLU|FUN_001306-T1	K05181
LLU|FUN_001307-T1	K05030
LLU|FUN_001311-T1	K05030
LLU|FUN_001313-T1	K05030
LLU|FUN_001314-T1	K05030
LLU|FUN_001326-T1	K05094
LLU|FUN_001334-T1	K08054
LLU|FUN_001335-T1	K12162
LLU|FUN_001337-T1	K09366
LLU|FUN_001342-T1	K09250
LLU|FUN_001343-T1	K12566
LLU|FUN_001344-T1	K22257
LLU|FUN_001358-T1	K00727
LLU|FUN_001362-T1	K00727
LLU|FUN_001382-T1	K10807
LLU|FUN_001402-T1	K20631
LLU|FUN_001408-T1	K01019
LLU|FUN_001409-T1	K01019
LLU|FUN_001413-T1	K11270
LLU|FUN_001419-T1	K02599
LLU|FUN_001421-T1	K09108
LLU|FUN_001424-T1	K03259
LLU|FUN_001426-T1	K16669
LLU|FUN_001427-T1	K16669
LLU|FUN_001428-T1	K14558
LLU|FUN_001448-T1	K03327
LLU|FUN_001453-T1	K04459
LLU|FUN_001454-T1	K21946
LLU|FUN_001455-T1	K13528
LLU|FUN_001456-T1	K11098
LLU|FUN_001457-T1	K16754
LLU|FUN_001461-T1	K14464
LLU|FUN_001463-T1	K17495
LLU|FUN_001470-T1	K21774
LLU|FUN_001472-T1	K06636
LLU|FUN_001477-T1	K08574
LLU|FUN_001479-T1	K22733
LLU|FUN_001480-T1	K06130
LLU|FUN_001481-T1	K01164
LLU|FUN_001482-T1	K09022
LLU|FUN_001492-T1	K20366
LLU|FUN_001498-T1	K13337
LLU|FUN_001505-T1	K06883
LLU|FUN_001506-T1	K22566
LLU|FUN_001510-T1	K06883
LLU|FUN_001514-T1	K20163
LLU|FUN_001515-T1	K20163
LLU|FUN_001517-T1	K02989
LLU|FUN_001519-T1	K14409
LLU|FUN_001526-T1	K20095
LLU|FUN_001530-T1	K07521
LLU|FUN_001531-T1	K20721
LLU|FUN_001532-T1	K00654
LLU|FUN_001533-T1	K13278
LLU|FUN_001534-T1	K13278
LLU|FUN_001537-T1	K13295
LLU|FUN_001543-T1	K13963
LLU|FUN_001550-T1	K05642
LLU|FUN_001552-T1	K05642
LLU|FUN_001555-T1	K01873
LLU|FUN_001561-T1	K10408
LLU|FUN_001562-T1	K10408
LLU|FUN_001563-T1	K10408
LLU|FUN_001564-T1	K05038
LLU|FUN_001572-T1	K21249
LLU|FUN_001578-T1	K05717
LLU|FUN_001579-T1	K06252
LLU|FUN_001583-T1	K08458
LLU|FUN_001584-T1	K17341
LLU|FUN_001587-T1	K06693
LLU|FUN_001588-T1	K15182
LLU|FUN_001589-T1	K16174
LLU|FUN_001590-T1	K17552
LLU|FUN_001591-T1	K18407
LLU|FUN_001592-T1	K18407
LLU|FUN_001593-T1	K12850
LLU|FUN_001596-T1	K06753
LLU|FUN_001598-T1	K03424
LLU|FUN_001600-T1	K05679
LLU|FUN_001602-T1	K22555
LLU|FUN_001604-T1	K11131
LLU|FUN_001605-T1	K16763
LLU|FUN_001609-T1	K02183
LLU|FUN_001611-T1	K17890
LLU|FUN_001612-T1	K15909
LLU|FUN_001617-T1	K03257
LLU|FUN_001620-T1	K11976
LLU|FUN_001621-T1	K16353
LLU|FUN_001622-T1	K15684
LLU|FUN_001623-T1	K15684
LLU|FUN_001624-T1	K15684
LLU|FUN_001625-T1	K15684
LLU|FUN_001634-T1	K08825
LLU|FUN_001638-T1	K08825
LLU|FUN_001639-T1	K05106
LLU|FUN_001642-T1	K00485
LLU|FUN_001644-T1	K00485
LLU|FUN_001645-T1	K00809
LLU|FUN_001647-T1	K01245
LLU|FUN_001648-T1	K01245
LLU|FUN_001649-T1	K15261
LLU|FUN_001656-T1	K04241
LLU|FUN_001661-T1	K08654
LLU|FUN_001662-T1	K05695
LLU|FUN_001667-T1	K06709
LLU|FUN_001669-T1	K08009
LLU|FUN_001671-T1	K00254
LLU|FUN_001672-T1	K18245
LLU|FUN_001673-T1	K01672
LLU|FUN_001675-T1	K18245
LLU|FUN_001676-T1	K05035
LLU|FUN_001677-T1	K05037
LLU|FUN_001679-T1	K08104
LLU|FUN_001680-T1	K08104
LLU|FUN_001688-T1	K04461
LLU|FUN_001690-T1	K04417
LLU|FUN_001691-T1	K04417
LLU|FUN_001696-T1	K22537
LLU|FUN_001699-T1	K11673
LLU|FUN_001700-T1	K01869
LLU|FUN_001703-T1	K00318
LLU|FUN_001706-T1	K00485
LLU|FUN_001707-T1	K00485
LLU|FUN_001709-T1	K04305
LLU|FUN_001716-T1	K04305
LLU|FUN_001717-T1	K04305
LLU|FUN_001719-T1	K04305
LLU|FUN_001725-T1	K02599
LLU|FUN_001730-T1	K10080
LLU|FUN_001734-T1	K20307
LLU|FUN_001739-T1	K04170
LLU|FUN_001742-T1	K04170
LLU|FUN_001745-T1	K06240
LLU|FUN_001750-T1	K10742
LLU|FUN_001751-T1	K10742
LLU|FUN_001763-T1	K07378
LLU|FUN_001765-T1	K07378
LLU|FUN_001767-T1	K07378
LLU|FUN_001771-T1	K19922
LLU|FUN_001772-T1	K19922
LLU|FUN_001776-T1	K07359
LLU|FUN_001780-T1	K04307
LLU|FUN_001784-T1	K16939
LLU|FUN_001789-T1	K09228
LLU|FUN_001792-T1	K09228
LLU|FUN_001796-T1	K09228
LLU|FUN_001801-T1	K09228
LLU|FUN_001817-T1	K14556
LLU|FUN_001819-T1	K03728
LLU|FUN_001823-T1	K17286
LLU|FUN_001824-T1	K17286
LLU|FUN_001829-T1	K17286
LLU|FUN_001831-T1	K17286
LLU|FUN_001832-T1	K17286
LLU|FUN_001834-T1	K00710
LLU|FUN_001835-T1	K21437
LLU|FUN_001836-T1	K00710
LLU|FUN_001839-T1	K00710
LLU|FUN_001840-T1	K00710
LLU|FUN_001852-T1	K06277
LLU|FUN_001856-T1	K18743
LLU|FUN_001858-T1	K08796
LLU|FUN_001874-T1	K09271
LLU|FUN_001893-T1	K04240
LLU|FUN_001895-T1	K04205
LLU|FUN_001904-T1	K12860
LLU|FUN_001905-T1	K15692
LLU|FUN_001906-T1	K14305
LLU|FUN_001909-T1	K22384
LLU|FUN_001933-T1	K17546
LLU|FUN_001934-T1	K17546
LLU|FUN_001936-T1	K09634
LLU|FUN_001937-T1	K08665
LLU|FUN_001938-T1	K09632
LLU|FUN_001939-T1	K17495
LLU|FUN_001942-T1	K03833
LLU|FUN_001944-T1	K09634
LLU|FUN_001947-T1	K20111
LLU|FUN_001948-T1	K01315
LLU|FUN_001951-T1	K01326
LLU|FUN_001953-T2	K11248
LLU|FUN_001953-T1	K11248
LLU|FUN_001956-T1	K04266
LLU|FUN_001957-T1	K15377
LLU|FUN_001960-T1	K01230
LLU|FUN_001963-T1	K16588
LLU|FUN_001964-T1	K04638
LLU|FUN_001965-T1	K15637
LLU|FUN_001976-T1	K01530
LLU|FUN_001980-T1	K11165
LLU|FUN_001988-T1	K20181
LLU|FUN_002003-T1	K21548
LLU|FUN_002005-T1	K10415
LLU|FUN_002008-T1	K06560
LLU|FUN_002009-T1	K11795
LLU|FUN_002010-T1	K22721
LLU|FUN_002011-T1	K06560
LLU|FUN_002012-T1	K02872
LLU|FUN_002023-T1	K16726
LLU|FUN_002025-T1	K16726
LLU|FUN_002026-T1	K02330
LLU|FUN_002027-T1	K02330
LLU|FUN_002028-T1	K11308
LLU|FUN_002031-T1	K09084
LLU|FUN_002036-T1	K02183
LLU|FUN_002037-T1	K02183
LLU|FUN_002039-T1	K14810
LLU|FUN_002051-T1	K02183
LLU|FUN_002053-T1	K02183
LLU|FUN_002071-T1	K08375
LLU|FUN_002072-T1	K08375
LLU|FUN_002075-T1	K08375
LLU|FUN_002083-T1	K04926
LLU|FUN_002084-T1	K04926
LLU|FUN_002093-T1	K00761
LLU|FUN_002095-T1	K00106
LLU|FUN_002104-T1	K11447
LLU|FUN_002108-T1	K09383
LLU|FUN_002112-T1	K11468
LLU|FUN_002113-T2	K08588
LLU|FUN_002113-T1	K08588
LLU|FUN_002114-T1	K01824
LLU|FUN_002115-T1	K08867
LLU|FUN_002125-T1	K22610
LLU|FUN_002126-T1	K11290
LLU|FUN_002131-T1	K06820
LLU|FUN_002132-T1	K01137
LLU|FUN_002136-T1	K10802
LLU|FUN_002137-T1	K09850
LLU|FUN_002152-T1	K07897
LLU|FUN_002153-T1	K22856
LLU|FUN_002154-T1	K10380
LLU|FUN_002159-T1	K10408
LLU|FUN_002160-T1	K10408
LLU|FUN_002161-T1	K10408
LLU|FUN_002162-T1	K15595
LLU|FUN_002164-T1	K15595
LLU|FUN_002165-T1	K15278
LLU|FUN_002166-T1	K03424
LLU|FUN_002168-T1	K03424
LLU|FUN_002174-T1	K07374
LLU|FUN_002177-T1	K09487
LLU|FUN_002179-T1	K06176
LLU|FUN_002180-T1	K08831
LLU|FUN_002183-T1	K00966
LLU|FUN_002184-T1	K17255
LLU|FUN_002192-T1	K06838
LLU|FUN_002194-T1	K21870
LLU|FUN_002195-T1	K21870
LLU|FUN_002198-T1	K21870
LLU|FUN_002199-T1	K01183
LLU|FUN_002201-T1	K17922
LLU|FUN_002202-T1	K09572
LLU|FUN_002203-T1	K18756
LLU|FUN_002203-T2	K18756
LLU|FUN_002205-T1	K18756
LLU|FUN_002215-T1	K08427
LLU|FUN_002220-T1	K17231
LLU|FUN_002222-T1	K10737
LLU|FUN_002223-T1	K10737
LLU|FUN_002224-T1	K10737
LLU|FUN_002225-T1	K07937
LLU|FUN_002226-T1	K07880
LLU|FUN_002228-T1	K01277
LLU|FUN_002229-T2	K01512
LLU|FUN_002229-T1	K01512
LLU|FUN_002232-T1	K14167
LLU|FUN_002235-T1	K02183
LLU|FUN_002236-T1	K02183
LLU|FUN_002237-T1	K02183
LLU|FUN_002240-T1	K21843
LLU|FUN_002241-T1	K11089
LLU|FUN_002244-T1	K22661
LLU|FUN_002246-T1	K02953
LLU|FUN_002247-T1	K07827
LLU|FUN_002248-T1	K00128
LLU|FUN_002249-T1	K09420
LLU|FUN_002251-T1	K00787
LLU|FUN_002257-T1	K10179
LLU|FUN_002258-T1	K10176
LLU|FUN_002264-T1	K09115
LLU|FUN_002265-T1	K21847
LLU|FUN_002276-T1	K10141
LLU|FUN_002286-T1	K06839
LLU|FUN_002289-T1	K20011
LLU|FUN_002293-T1	K09250
LLU|FUN_002296-T1	K11129
LLU|FUN_002297-T1	K12838
LLU|FUN_002298-T1	K11127
LLU|FUN_002299-T1	K11127
LLU|FUN_002301-T1	K11127
LLU|FUN_002319-T1	K12311
LLU|FUN_002319-T2	K12311
LLU|FUN_002320-T1	K09083
LLU|FUN_002321-T1	K02998
LLU|FUN_002322-T1	K14662
LLU|FUN_002325-T1	K16544
LLU|FUN_002326-T1	K15627
LLU|FUN_002327-T1	K09288
LLU|FUN_002332-T1	K04648
LLU|FUN_002335-T1	K14165
LLU|FUN_002336-T1	K11802
LLU|FUN_002338-T1	K18123
LLU|FUN_002339-T1	K01807
LLU|FUN_002340-T1	K20989
LLU|FUN_002347-T1	K12035
LLU|FUN_002348-T1	K06058
LLU|FUN_002352-T1	K13210
LLU|FUN_002354-T1	K12812
LLU|FUN_002355-T1	K05309
LLU|FUN_002361-T1	K00758
LLU|FUN_002363-T1	K00758
LLU|FUN_002364-T1	K00128
LLU|FUN_002366-T1	K13963
LLU|FUN_002372-T1	K04280
LLU|FUN_002374-T1	K03424
LLU|FUN_002378-T1	K00851
LLU|FUN_002390-T1	K00933
LLU|FUN_002391-T1	K14388
LLU|FUN_002392-T1	K14386
LLU|FUN_002395-T1	K05728
LLU|FUN_002396-T1	K18733
LLU|FUN_002397-T1	K19054
LLU|FUN_002398-T1	K11968
LLU|FUN_002400-T1	K11415
LLU|FUN_002402-T1	K03522
LLU|FUN_002403-T1	K15013
LLU|FUN_002405-T1	K15013
LLU|FUN_002406-T1	K15013
LLU|FUN_002408-T1	K10591
LLU|FUN_002414-T1	K05036
LLU|FUN_002415-T1	K05037
LLU|FUN_002417-T1	K03143
LLU|FUN_002417-T2	K03143
LLU|FUN_002418-T1	K05357
LLU|FUN_002419-T1	K03239
LLU|FUN_002426-T1	K05917
LLU|FUN_002427-T1	K01852
LLU|FUN_002428-T1	K01852
LLU|FUN_002435-T1	K04501
LLU|FUN_002436-T1	K04501
LLU|FUN_002440-T1	K15078
LLU|FUN_002441-T1	K18082
LLU|FUN_002442-T2	K04429
LLU|FUN_002442-T1	K04429
LLU|FUN_002442-T3	K04429
LLU|FUN_002445-T1	K04468
LLU|FUN_002449-T1	K01296
LLU|FUN_002452-T1	K19024
LLU|FUN_002457-T1	K11997
LLU|FUN_002459-T1	K12322
LLU|FUN_002461-T1	K18037
LLU|FUN_002463-T1	K18037
LLU|FUN_002467-T1	K14386
LLU|FUN_002482-T1	K15441
LLU|FUN_002483-T1	K00905
LLU|FUN_002486-T1	K05036
LLU|FUN_002495-T1	K00825
LLU|FUN_002527-T1	K21595
LLU|FUN_002528-T1	K01540
LLU|FUN_002535-T1	K00264
LLU|FUN_002538-T1	K12401
LLU|FUN_002540-T1	K06632
LLU|FUN_002541-T1	K20186
LLU|FUN_002542-T1	K13108
LLU|FUN_002543-T1	K10258
LLU|FUN_002544-T1	K10258
LLU|FUN_002550-T1	K09365
LLU|FUN_002563-T1	K14769
LLU|FUN_002567-T1	K02996
LLU|FUN_002568-T2	K20641
LLU|FUN_002568-T1	K20641
LLU|FUN_002573-T1	K20044
LLU|FUN_002577-T1	K09085
LLU|FUN_002580-T1	K15610
LLU|FUN_002581-T1	K09355
LLU|FUN_002583-T1	K12662
LLU|FUN_002584-T1	K14950
LLU|FUN_002590-T1	K10362
LLU|FUN_002591-T1	K13152
LLU|FUN_002593-T1	K20804
LLU|FUN_002594-T1	K12480
LLU|FUN_002604-T1	K15186
LLU|FUN_002611-T1	K10396
LLU|FUN_002612-T1	K10396
LLU|FUN_002613-T1	K12309
LLU|FUN_002614-T1	K08592
LLU|FUN_002615-T1	K10645
LLU|FUN_002616-T1	K04239
LLU|FUN_002618-T1	K00718
LLU|FUN_002619-T1	K01128
LLU|FUN_002621-T1	K14401
LLU|FUN_002622-T1	K20210
LLU|FUN_002623-T1	K17197
LLU|FUN_002633-T1	K02599
LLU|FUN_002636-T1	K02599
LLU|FUN_002638-T1	K01283
LLU|FUN_002639-T1	K01283
LLU|FUN_002645-T1	K12383
LLU|FUN_002649-T1	K16498
LLU|FUN_002651-T1	K16498
LLU|FUN_002657-T1	K18466
LLU|FUN_002659-T1	K21772
LLU|FUN_002659-T2	K21772
LLU|FUN_002663-T1	K21853
